source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0048522,positive regulation of cellular process,3.1082400107137124e-07,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1744,94,39,11686,0.4148936170212766,0.02236238532110092,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
GO:BP,GO:0001708,cell fate specification,4.53986674433987e-07,True,"""The cellular developmental process involved in cell fate commitment in which the cell is designated to follow a developmental path, unless they receive extrinsic cues that direct an alternative fate."" [GOC:go_curators]",103,94,11,11686,0.11702127659574468,0.10679611650485436,query_1,"['GO:0045165', 'GO:0048869']"
GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,4.567418542405513e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",236,94,15,11686,0.1595744680851064,0.0635593220338983,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']"
GO:BP,GO:0048518,positive regulation of biological process,4.993029440283831e-07,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1856,94,40,11686,0.425531914893617,0.021551724137931036,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0007507,heart development,5.043661518562177e-07,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",104,94,11,11686,0.11702127659574468,0.10576923076923077,query_1,"['GO:0048513', 'GO:0072359']"
GO:BP,GO:2001141,regulation of RNA biosynthetic process,5.130164980117087e-07,True,"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]",1151,94,31,11686,0.32978723404255317,0.02693310165073849,query_1,"['GO:0010556', 'GO:0032774', 'GO:0051252']"
GO:BP,GO:0006355,regulation of DNA-templated transcription,5.130164980117087e-07,True,"""Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1151,94,31,11686,0.32978723404255317,0.02693310165073849,query_1,"['GO:0006351', 'GO:0010468', 'GO:2001141']"
GO:BP,GO:0007155,cell adhesion,5.446215450351157e-07,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",239,94,15,11686,0.1595744680851064,0.06276150627615062,query_1,['GO:0009987']
GO:BP,GO:0072359,circulatory system development,5.597057062007586e-07,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",105,94,11,11686,0.11702127659574468,0.10476190476190476,query_1,['GO:0048731']
GO:BP,GO:0048589,developmental growth,6.153132521862935e-07,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",372,94,18,11686,0.19148936170212766,0.04838709677419355,query_1,"['GO:0032502', 'GO:0040007']"
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,6.821183951816537e-07,True,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1388,94,34,11686,0.3617021276595745,0.024495677233429394,query_1,"['GO:0006139', 'GO:0080090']"
GO:BP,GO:0007166,cell surface receptor signaling pathway,6.914807655007328e-07,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor located on the cell surface. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling]",761,94,25,11686,0.26595744680851063,0.0328515111695138,query_1,['GO:0007165']
GO:BP,GO:0006935,chemotaxis,8.392370404803518e-07,True,"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]",60,94,9,11686,0.09574468085106383,0.15,query_1,"['GO:0042221', 'GO:0042330']"
GO:BP,GO:0048870,cell motility,1.1588361534797817e-06,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",387,94,18,11686,0.19148936170212766,0.046511627906976744,query_1,['GO:0009987']
GO:BP,GO:0072002,Malpighian tubule development,1.3173645834141284e-06,True,"""The process whose specific outcome is the progression of the Malpighian tubule over time, from its formation to the mature structure. A Malpighian tubule is a fine, thin-walled excretory tubule in insects which leads into the posterior part of the gut."" [FBbt:00005786, GOC:mtg_kidney_jan10, PMID:19783135]",63,94,9,11686,0.09574468085106383,0.14285714285714285,query_1,"['GO:0048513', 'GO:0061326']"
GO:BP,GO:0061326,renal tubule development,1.3173645834141284e-06,True,"""The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]",63,94,9,11686,0.09574468085106383,0.14285714285714285,query_1,"['GO:0035295', 'GO:0060429', 'GO:0072001']"
GO:BP,GO:0051128,regulation of cellular component organization,2.0046486351365343e-06,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",738,94,24,11686,0.2553191489361702,0.032520325203252036,query_1,"['GO:0016043', 'GO:0050794']"
GO:BP,GO:0008039,synaptic target recognition,3.1280621054361722e-06,True,"""The process in which a neuronal cell in a multicellular organism interprets signals produced by potential target cells, with which it may form synapses."" [GOC:mah, ISBN:0878932437]",48,94,8,11686,0.0851063829787234,0.16666666666666666,query_1,['GO:0008038']
GO:BP,GO:0001745,compound eye morphogenesis,3.1796795307472367e-06,True,"""The morphogenetic process in which the anatomical structures of the compound eye are generated and organized. The adult compound eye is a precise assembly of 700-800 ommatidia. Each ommatidium is composed of 20 cells, identified by cell type and position. An example of compound eye morphogenesis is found in Drosophila melanogaster."" [GOC:dph, GOC:mtg_sensu]",316,94,16,11686,0.1702127659574468,0.05063291139240506,query_1,"['GO:0048592', 'GO:0048749']"
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,3.929228161022668e-06,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",828,94,25,11686,0.26595744680851063,0.030193236714975844,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0007432,salivary gland boundary specification,4.790383442582513e-06,True,"""Determination of where the salivary gland forms, the total number of salivary gland cells and how many cells are allocated to each of the specialised cell types within the salivary gland."" [PMID:11598957]",19,94,6,11686,0.06382978723404255,0.3157894736842105,query_1,"['GO:0007431', 'GO:0010160']"
GO:BP,GO:0048592,eye morphogenesis,4.968408910824275e-06,True,"""The process in which the anatomical structures of the eye are generated and organized."" [GOC:jid, GOC:mtg_sensu]",326,94,16,11686,0.1702127659574468,0.049079754601226995,query_1,"['GO:0001654', 'GO:0090596']"
GO:BP,GO:0090596,sensory organ morphogenesis,4.968408910824275e-06,True,"""Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:kmv, ISBN:978-0199210893]",326,94,16,11686,0.1702127659574468,0.049079754601226995,query_1,"['GO:0007423', 'GO:0009887']"
GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,5.591586058961976e-06,True,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",714,94,23,11686,0.24468085106382978,0.03221288515406162,query_1,"['GO:0009059', 'GO:0009890', 'GO:0010556', 'GO:0010605']"
GO:BP,GO:0007494,midgut development,6.5251843013657805e-06,True,"""The process whose specific outcome is the progression of the midgut over time, from its formation to the mature structure. The midgut is the middle part of the alimentary canal from the stomach, or entrance of the bile duct, to, or including, the large intestine."" [GOC:jid, UBERON:0001045]",34,94,7,11686,0.07446808510638298,0.20588235294117646,query_1,['GO:0048565']
GO:BP,GO:0048732,gland development,7.046587927758211e-06,True,"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]",167,94,12,11686,0.1276595744680851,0.0718562874251497,query_1,['GO:0048513']
GO:BP,GO:0051239,regulation of multicellular organismal process,7.929041114877455e-06,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",605,94,21,11686,0.22340425531914893,0.03471074380165289,query_1,"['GO:0032501', 'GO:0050789']"
GO:BP,GO:0009890,negative regulation of biosynthetic process,8.074741819646242e-06,True,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",728,94,23,11686,0.24468085106382978,0.03159340659340659,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009892']"
GO:BP,GO:0007424,open tracheal system development,8.799107412227797e-06,True,"""The process whose specific outcome is the progression of an open tracheal system over time, from its formation to the mature structure. An open tracheal system is a respiratory system, a branched network of epithelial tubes that supplies oxygen to target tissues via spiracles. An example of this is found in Drosophila melanogaster."" [GOC:mtg_sensu, PMID:8625828]",249,94,14,11686,0.14893617021276595,0.05622489959839357,query_1,['GO:0060541']
GO:BP,GO:0060322,head development,8.92535993479772e-06,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",136,94,11,11686,0.11702127659574468,0.08088235294117647,query_1,['GO:0048856']
GO:BP,GO:0008045,motor neuron axon guidance,9.19706974011636e-06,True,"""The process in which the migration of an axon growth cone of a motor neuron is directed to a specific target site in response to a combination of attractive and repulsive cues."" [CL:0000100, GOC:pr, ISBN:0878932437]",78,94,9,11686,0.09574468085106383,0.11538461538461539,query_1,['GO:0007411']
GO:BP,GO:0035222,wing disc pattern formation,9.19706974011636e-06,True,"""The process giving rise to the pattern of cell differentiation in the wing imaginal disc."" [GOC:bf]",78,94,9,11686,0.09574468085106383,0.11538461538461539,query_1,"['GO:0007447', 'GO:0035220']"
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,1.1114990355008988e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",345,94,16,11686,0.1702127659574468,0.0463768115942029,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,1.1114990355008988e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",345,94,16,11686,0.1702127659574468,0.0463768115942029,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
GO:BP,GO:0060541,respiratory system development,1.3825721582628687e-05,True,"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]",258,94,14,11686,0.14893617021276595,0.05426356589147287,query_1,['GO:0048731']
GO:BP,GO:0009892,negative regulation of metabolic process,1.5383176274817173e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",886,94,25,11686,0.26595744680851063,0.028216704288939052,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
GO:BP,GO:0051253,negative regulation of RNA metabolic process,1.9466367290636046e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",359,94,16,11686,0.1702127659574468,0.04456824512534819,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
GO:BP,GO:0098609,cell-cell adhesion,2.164487245307016e-05,True,"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]",148,94,11,11686,0.11702127659574468,0.07432432432432433,query_1,['GO:0007155']
GO:BP,GO:0008038,neuron recognition,2.552143742687183e-05,True,"""The process in which a neuronal cell in a multicellular organism interprets its surroundings."" [GOC:go_curators]",117,94,10,11686,0.10638297872340426,0.08547008547008547,query_1,"['GO:0008037', 'GO:0048666']"
GO:BP,GO:0042127,regulation of cell population proliferation,2.7593115885345968e-05,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",229,94,13,11686,0.13829787234042554,0.056768558951965066,query_1,"['GO:0008283', 'GO:0050794']"
GO:BP,GO:0045595,regulation of cell differentiation,3.877953984488334e-05,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",280,94,14,11686,0.14893617021276595,0.05,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0042330,taxis,4.126362054808927e-05,True,"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]",123,94,10,11686,0.10638297872340426,0.08130081300813008,query_1,"['GO:0009605', 'GO:0040011']"
GO:BP,GO:0008037,cell recognition,4.126362054808927e-05,True,"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]",123,94,10,11686,0.10638297872340426,0.08130081300813008,query_1,['GO:0009987']
GO:BP,GO:0035282,segmentation,4.8032918083938886e-05,True,"""The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis."" [PMID:10611687, PMID:9706689]",240,94,13,11686,0.13829787234042554,0.05416666666666667,query_1,['GO:0003002']
GO:BP,GO:0001736,establishment of planar polarity,4.828560149777646e-05,True,"""Coordinated organization of groups of cells in the plane of an epithelium, such that they all orient to similar coordinates."" [GOC:dph]",94,94,9,11686,0.09574468085106383,0.09574468085106383,query_1,"['GO:0001738', 'GO:0007164']"
GO:BP,GO:0007164,establishment of tissue polarity,4.828560149777646e-05,True,"""Coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates."" [GOC:jid]",94,94,9,11686,0.09574468085106383,0.09574468085106383,query_1,['GO:0009653']
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,7.878389931137363e-05,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",397,94,16,11686,0.1702127659574468,0.04030226700251889,query_1,"['GO:0006139', 'GO:0009892', 'GO:0019219']"
GO:BP,GO:0035272,exocrine system development,9.053355329690213e-05,True,"""Progression of the exocrine system over time, from its formation to a mature structure. The exocrine system is a system of hormones and glands, where the glands secrete straight to a target site via ducts or tubes. The human exocrine system includes the salivary glands, sweat glands and many glands of the digestive system."" [GOC:bf, Wikipedia:Exocrine_gland]",101,94,9,11686,0.09574468085106383,0.0891089108910891,query_1,['GO:0048731']
GO:BP,GO:0007431,salivary gland development,9.053355329690213e-05,True,"""The process whose specific outcome is the progression of the salivary gland over time, from its formation to the mature structure. Salivary glands include any of the saliva-secreting exocrine glands of the oral cavity."" [GOC:jid, UBERON:0001044]",101,94,9,11686,0.09574468085106383,0.0891089108910891,query_1,"['GO:0035272', 'GO:0048732']"
GO:BP,GO:0040011,locomotion,9.332197232262561e-05,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",254,94,13,11686,0.13829787234042554,0.051181102362204724,query_1,['GO:0008150']
GO:BP,GO:0051093,negative regulation of developmental process,9.527632296832182e-05,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",211,94,12,11686,0.1276595744680851,0.05687203791469194,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
GO:BP,GO:0050767,regulation of neurogenesis,0.00010010048938495085,True,"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]",135,94,10,11686,0.10638297872340426,0.07407407407407407,query_1,"['GO:0022008', 'GO:0051960', 'GO:0060284']"
GO:BP,GO:0001738,morphogenesis of a polarized epithelium,0.00011678212852099248,True,"""The morphogenetic process in which the anatomical structures of a polarized epithelium are generated and organized. A polarized epithelium is an epithelium where the epithelial sheet is oriented with respect to the planar axis."" [GOC:dph]",104,94,9,11686,0.09574468085106383,0.08653846153846154,query_1,['GO:0002009']
GO:BP,GO:0051960,regulation of nervous system development,0.00013604284447313677,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",218,94,12,11686,0.1276595744680851,0.05504587155963303,query_1,"['GO:0007399', 'GO:2000026']"
GO:BP,GO:0007447,imaginal disc pattern formation,0.0001753552076990407,True,"""The regionalization process that results in defined areas of the imaginal disc that will undergo specific cell differentaiton. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:dph, GOC:isa_complete, GOC:jid]",109,94,9,11686,0.09574468085106383,0.08256880733944955,query_1,"['GO:0003002', 'GO:0007444']"
GO:BP,GO:0055123,digestive system development,0.0001897288708740203,True,"""The process whose specific outcome is the progression of the digestive system over time, from its formation to the mature structure. The digestive system is the entire structure in which digestion takes place. Digestion is all of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:jid]",110,94,9,11686,0.09574468085106383,0.08181818181818182,query_1,['GO:0048731']
GO:BP,GO:0048565,digestive tract development,0.0001897288708740203,True,"""The process whose specific outcome is the progression of the digestive tract over time, from its formation to the mature structure. The digestive tract is the anatomical structure through which food passes and is processed."" [GOC:go_curators]",110,94,9,11686,0.09574468085106383,0.08181818181818182,query_1,"['GO:0035295', 'GO:0055123']"
GO:BP,GO:0007379,segment specification,0.0002154898190084347,True,"""The process in which segments assume individual identities; exemplified in insects by the actions of the products of the homeotic genes."" [http://fly.ebi.ac.uk/allied-data/lk/interactive-fly/aimain/1aahome.htm, ISBN:0879694238]",34,94,6,11686,0.06382978723404255,0.17647058823529413,query_1,"['GO:0007389', 'GO:0035282']"
GO:BP,GO:0050918,positive chemotaxis,0.00022344950278738269,True,"""The directed movement of a motile cell or organism towards a higher concentration of a chemical."" [GOC:ai, GOC:bf, GOC:isa_complete]",8,94,4,11686,0.0425531914893617,0.5,query_1,['GO:0006935']
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.00023897007330353623,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",547,94,18,11686,0.19148936170212766,0.03290676416819013,query_1,"['GO:0009653', 'GO:0032502']"
GO:BP,GO:0035287,head segmentation,0.0002681319809183249,True,"""Partitioning the insect head anlage into a fixed number of segmental units. The number of segments composing the insect head has long been a subject of debate, but it is generally agreed that there are 6 or 7 segments. From anterior to posterior the head segments are the procephalic segments (labral, (ocular), antennal and intercalary) and the gnathal segments (mandibular, maxillary and labial)."" [PMID:10477305, PMID:7915837]",19,94,5,11686,0.05319148936170213,0.2631578947368421,query_1,"['GO:0007350', 'GO:0007389', 'GO:0060322']"
GO:BP,GO:2000026,regulation of multicellular organismal development,0.0002998699465023428,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",281,94,13,11686,0.13829787234042554,0.046263345195729534,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.0003654283333935394,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",563,94,18,11686,0.19148936170212766,0.03197158081705151,query_1,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']"
GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,0.0004742078567548746,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",512,94,17,11686,0.18085106382978725,0.033203125,query_1,"['GO:0010557', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,0.0004742078567548746,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",512,94,17,11686,0.18085106382978725,0.033203125,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
GO:BP,GO:0032774,RNA biosynthetic process,0.0005372386581865402,True,"""The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."" [GOC:mah, GOC:txnOH]",1896,94,35,11686,0.3723404255319149,0.018459915611814346,query_1,"['GO:0016070', 'GO:0141187']"
GO:BP,GO:0040012,regulation of locomotion,0.0005660696644460407,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",125,94,9,11686,0.09574468085106383,0.072,query_1,"['GO:0040011', 'GO:0050789']"
GO:BP,GO:0010631,epithelial cell migration,0.0006512080654061381,True,"""The orderly movement of an epithelial cell from one site to another, often during the development of a multicellular organism."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:tb]",165,94,10,11686,0.10638297872340426,0.06060606060606061,query_1,"['GO:0001667', 'GO:0090132']"
GO:BP,GO:0007380,"specification of segmental identity, head",0.000662117761806459,True,"""The specification of the characteristic structures of the head segments following establishment of segment boundaries. Identity is considered to be the aggregate of characteristics by which a structure is recognized."" [ISBN:0878932437]",10,94,4,11686,0.0425531914893617,0.4,query_1,"['GO:0007379', 'GO:0035287']"
GO:BP,GO:0016070,RNA metabolic process,0.0006673480203056197,True,"""The cellular chemical reactions and pathways involving RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]",2004,94,36,11686,0.3829787234042553,0.017964071856287425,query_1,['GO:0090304']
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.0006822706942556611,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",94,94,8,11686,0.0851063829787234,0.0851063829787234,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:0090132,epithelium migration,0.0006884071585105526,True,"""The process in which the population of cells that make up an epithelium undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]",166,94,10,11686,0.10638297872340426,0.060240963855421686,query_1,['GO:0090130']
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,0.0008789284720614993,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",598,94,18,11686,0.19148936170212766,0.030100334448160536,query_1,"['GO:0006139', 'GO:0009893', 'GO:0019219']"
GO:BP,GO:0141187,nucleic acid biosynthetic process,0.0008912508876323086,True,"""The biosynthetic process resulting in the formation of a nucleic acid."" [GOC:dph, GOC:tb]",1936,94,35,11686,0.3723404255319149,0.018078512396694214,query_1,"['GO:0009059', 'GO:0034654', 'GO:0090304']"
GO:BP,GO:0001709,cell fate determination,0.0009557908618616276,True,"""The cellular developmental process involved in cell fate commitment that occurs after cell fate specification, in which a cell is irreversibly committed to a cellular developmental fate which is heritable on cell division."" [ISBN:0878932437]",133,94,9,11686,0.09574468085106383,0.06766917293233082,query_1,"['GO:0045165', 'GO:0048869']"
GO:BP,GO:0009880,embryonic pattern specification,0.0009561400010592575,True,"""The process that results in the patterns of cell differentiation that will arise in an embryo."" [GOC:go_curators, ISBN:0521436125]",215,94,11,11686,0.11702127659574468,0.05116279069767442,query_1,"['GO:0007389', 'GO:0009790']"
GO:BP,GO:0060284,regulation of cell development,0.0010592930473969995,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",174,94,10,11686,0.10638297872340426,0.05747126436781609,query_1,"['GO:0045595', 'GO:0048468']"
GO:BP,GO:0090130,tissue migration,0.0010592930473969995,True,"""The process in which the population of cells that make up a tissue undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]",174,94,10,11686,0.10638297872340426,0.05747126436781609,query_1,['GO:0032501']
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.0012306195140695923,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",678,94,19,11686,0.20212765957446807,0.028023598820058997,query_1,"['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.001290652783190982,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",890,94,22,11686,0.23404255319148937,0.024719101123595506,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0008283,cell population proliferation,0.0013031686247914416,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",320,94,13,11686,0.13829787234042554,0.040625,query_1,['GO:0009987']
GO:BP,GO:0001667,ameboidal-type cell migration,0.0015163748255756294,True,"""Cell migration that is accomplished by extension and retraction of a pseudopodium."" [GOC:dph]",181,94,10,11686,0.10638297872340426,0.055248618784530384,query_1,['GO:0016477']
GO:BP,GO:0009605,response to external stimulus,0.0016113585606657408,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",759,94,20,11686,0.2127659574468085,0.026350461133069828,query_1,['GO:0050896']
GO:BP,GO:0016200,synaptic target attraction,0.0016705009132911056,True,"""The process in which a neuronal cell in a multicellular organism recognizes chemoattractant signals from, and grows towards, potential targets."" [GOC:mah, ISBN:0878932437]",4,94,3,11686,0.031914893617021274,0.75,query_1,"['GO:0008039', 'GO:0050918']"
