source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,1.4735385716451848e-08,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",547,91,23,11686,0.25274725274725274,0.04204753199268738,query_1,"['GO:0009653', 'GO:0032502']"
GO:BP,GO:0032774,RNA biosynthetic process,1.5360696479889865e-08,True,"""The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."" [GOC:mah, GOC:txnOH]",1896,91,42,11686,0.46153846153846156,0.022151898734177215,query_1,"['GO:0016070', 'GO:0141187']"
GO:BP,GO:0009893,positive regulation of metabolic process,2.0360004625207207e-08,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",983,91,30,11686,0.32967032967032966,0.030518819938962362,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']"
GO:BP,GO:0050896,response to stimulus,2.074744613169952e-08,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3067,91,54,11686,0.5934065934065934,0.017606781871535703,query_1,['GO:0008150']
GO:BP,GO:0016070,RNA metabolic process,2.1850128292369123e-08,True,"""The cellular chemical reactions and pathways involving RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]",2004,91,43,11686,0.4725274725274725,0.021457085828343315,query_1,['GO:0090304']
GO:BP,GO:0141187,nucleic acid biosynthetic process,3.069316519552651e-08,True,"""The biosynthetic process resulting in the formation of a nucleic acid."" [GOC:dph, GOC:tb]",1936,91,42,11686,0.46153846153846156,0.02169421487603306,query_1,"['GO:0009059', 'GO:0034654', 'GO:0090304']"
GO:BP,GO:0048523,negative regulation of cellular process,3.207576019663824e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1520,91,37,11686,0.4065934065934066,0.024342105263157894,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0002064,epithelial cell development,6.226966578367039e-08,True,"""The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."" [GOC:dph]",291,91,17,11686,0.18681318681318682,0.058419243986254296,query_1,"['GO:0030855', 'GO:0048468']"
GO:BP,GO:0048870,cell motility,8.329991833297872e-08,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",387,91,19,11686,0.2087912087912088,0.04909560723514212,query_1,['GO:0009987']
GO:BP,GO:0001667,ameboidal-type cell migration,8.693193425850007e-08,True,"""Cell migration that is accomplished by extension and retraction of a pseudopodium."" [GOC:dph]",181,91,14,11686,0.15384615384615385,0.07734806629834254,query_1,['GO:0016477']
GO:BP,GO:0031175,neuron projection development,1.0795202627479252e-07,True,"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]",494,91,21,11686,0.23076923076923078,0.04251012145748988,query_1,"['GO:0048666', 'GO:0120036']"
GO:BP,GO:0007517,muscle organ development,1.4698330967165083e-07,True,"""The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."" [GOC:jid, ISBN:0198506732]",96,91,11,11686,0.12087912087912088,0.11458333333333333,query_1,"['GO:0048513', 'GO:0061061']"
GO:BP,GO:0048858,cell projection morphogenesis,1.7158709267280396e-07,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",454,91,20,11686,0.21978021978021978,0.04405286343612335,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
GO:BP,GO:0003006,developmental process involved in reproduction,2.1648414133625858e-07,True,"""A developmental process in which a progressive change in the state of some part of an organism, germline or somatic, specifically contributes to its ability to form offspring."" [GOC:dph, GOC:isa_complete]",942,91,28,11686,0.3076923076923077,0.029723991507430998,query_1,"['GO:0022414', 'GO:0032502']"
GO:BP,GO:0048729,tissue morphogenesis,2.1653993715398338e-07,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",361,91,18,11686,0.1978021978021978,0.04986149584487535,query_1,"['GO:0009653', 'GO:0009888']"
GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,2.843333506095345e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",236,91,15,11686,0.16483516483516483,0.0635593220338983,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,3.173926001651902e-07,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",890,91,27,11686,0.2967032967032967,0.030337078651685393,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0045595,regulation of cell differentiation,3.328383442125695e-07,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",280,91,16,11686,0.17582417582417584,0.05714285714285714,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0051716,cellular response to stimulus,3.809916673468953e-07,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2277,91,44,11686,0.4835164835164835,0.01932367149758454,query_1,"['GO:0009987', 'GO:0050896']"
GO:BP,GO:0048732,gland development,3.94633381530255e-07,True,"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]",167,91,13,11686,0.14285714285714285,0.07784431137724551,query_1,['GO:0048513']
GO:BP,GO:0035169,lymph gland plasmatocyte differentiation,4.430073654710563e-07,True,"""The process in which a relatively unspecialized larval lymph gland-derived hemocyte precursor cell acquires the specialized features of the phagocytic blood-cell type, the plasmatocyte."" [GOC:bf, PMID:11921077, PMID:8174791]",7,91,5,11686,0.054945054945054944,0.7142857142857143,query_1,"['GO:0035168', 'GO:0042387']"
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,4.965363361601036e-07,True,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",2109,91,42,11686,0.46153846153846156,0.01991465149359886,query_1,"['GO:0006139', 'GO:0009058']"
GO:BP,GO:0048663,neuron fate commitment,5.329918066962189e-07,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron."" [GOC:dph]",108,91,11,11686,0.12087912087912088,0.10185185185185185,query_1,"['GO:0030182', 'GO:0045165']"
GO:BP,GO:0071495,cellular response to endogenous stimulus,7.093301340107615e-07,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",252,91,15,11686,0.16483516483516483,0.05952380952380952,query_1,['GO:0009719']
GO:BP,GO:0051239,regulation of multicellular organismal process,7.105094345405128e-07,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",605,91,22,11686,0.24175824175824176,0.03636363636363636,query_1,"['GO:0032501', 'GO:0050789']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,8.84597731507446e-07,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",445,91,19,11686,0.2087912087912088,0.04269662921348315,query_1,"['GO:0000902', 'GO:0048666']"
GO:BP,GO:0009719,response to endogenous stimulus,1.0364773144407881e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",259,91,15,11686,0.16483516483516483,0.05791505791505792,query_1,['GO:0050896']
GO:BP,GO:0048812,neuron projection morphogenesis,1.0659075470652685e-06,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",450,91,19,11686,0.2087912087912088,0.042222222222222223,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,1.1476497219992753e-06,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",452,91,19,11686,0.2087912087912088,0.0420353982300885,query_1,['GO:0048858']
GO:BP,GO:0009892,negative regulation of metabolic process,1.5059200256571256e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",886,91,26,11686,0.2857142857142857,0.029345372460496615,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
GO:BP,GO:0022412,cellular process involved in reproduction in multicellular organism,2.065717335421012e-06,True,"""A process, occurring at the cellular level, that is involved in the reproductive function of a multicellular organism."" [GOC:isa_complete]",766,91,24,11686,0.26373626373626374,0.031331592689295036,query_1,"['GO:0009987', 'GO:0048609']"
GO:BP,GO:0090304,nucleic acid metabolic process,2.5246890202384306e-06,True,"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]",2315,91,43,11686,0.4725274725274725,0.018574514038876888,query_1,"['GO:0006139', 'GO:0043170']"
GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,2.839692246740886e-06,True,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",714,91,23,11686,0.25274725274725274,0.03221288515406162,query_1,"['GO:0009059', 'GO:0009890', 'GO:0010556', 'GO:0010605']"
GO:BP,GO:0009058,biosynthetic process,3.403299520380788e-06,True,"""A cellular process consisting of the biochemical pathways by which a living organism synthesizes chemical substances. This typically represents the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."" [GOC:curators, ISBN:0198547684]",3591,91,55,11686,0.6043956043956044,0.015316067947646894,query_1,['GO:0008152']
GO:BP,GO:0009890,negative regulation of biosynthetic process,4.1155934529005455e-06,True,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",728,91,23,11686,0.25274725274725274,0.03159340659340659,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009892']"
GO:BP,GO:0007154,cell communication,5.836744813194323e-06,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",2001,91,39,11686,0.42857142857142855,0.019490254872563718,query_1,['GO:0009987']
GO:BP,GO:0007507,heart development,5.911425465675462e-06,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",104,91,10,11686,0.10989010989010989,0.09615384615384616,query_1,"['GO:0048513', 'GO:0072359']"
GO:BP,GO:0072359,circulatory system development,6.492386945648551e-06,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",105,91,10,11686,0.10989010989010989,0.09523809523809523,query_1,['GO:0048731']
GO:BP,GO:0048609,multicellular organismal reproductive process,6.663773370198616e-06,True,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",1096,91,28,11686,0.3076923076923077,0.025547445255474453,query_1,['GO:0022414']
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,6.837182097256437e-06,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",345,91,16,11686,0.17582417582417584,0.0463768115942029,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,6.837182097256437e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",345,91,16,11686,0.17582417582417584,0.0463768115942029,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
GO:BP,GO:0016358,dendrite development,7.20771484419775e-06,True,"""The process whose specific outcome is the progression of the dendrite over time, from its formation to the mature structure."" [GOC:aruk, GOC:bc, GOC:jl, ISBN:0198506732, PMID:22683681]",173,91,12,11686,0.13186813186813187,0.06936416184971098,query_1,"['GO:0031175', 'GO:0048856']"
GO:BP,GO:0030030,cell projection organization,7.428766062697012e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:16318917]",751,91,23,11686,0.25274725274725274,0.03062583222370173,query_1,['GO:0016043']
GO:BP,GO:0090130,tissue migration,7.692955327121296e-06,True,"""The process in which the population of cells that make up a tissue undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]",174,91,12,11686,0.13186813186813187,0.06896551724137931,query_1,['GO:0032501']
GO:BP,GO:0007292,female gamete generation,8.704978909369895e-06,True,"""Generation of the female gamete; specialised haploid cells produced by meiosis and along with a male gamete takes part in sexual reproduction."" [GOC:dph, ISBN:0198506732]",630,91,21,11686,0.23076923076923078,0.03333333333333333,query_1,['GO:0007276']
GO:BP,GO:0030707,follicle cell of egg chamber development,8.989522904121854e-06,True,"""The process that occurs during oogenesis involving the ovarian follicle cells, somatic cells which surround the germ cells of an ovary. An example of this is found in Drosophila melanogaster."" [GOC:mtg_sensu, PMID:10822261]",258,91,14,11686,0.15384615384615385,0.05426356589147287,query_1,"['GO:0002064', 'GO:0003006', 'GO:0048477']"
GO:BP,GO:0007447,imaginal disc pattern formation,9.354604847264278e-06,True,"""The regionalization process that results in defined areas of the imaginal disc that will undergo specific cell differentaiton. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:dph, GOC:isa_complete, GOC:jid]",109,91,10,11686,0.10989010989010989,0.09174311926605505,query_1,"['GO:0003002', 'GO:0007444']"
GO:BP,GO:0035170,lymph gland crystal cell differentiation,9.50925601746729e-06,True,"""The process in which a relatively unspecialized larval lymph gland-derived hemocyte precursor cell acquires the specialized features of a crystal cell. Crystal cells are a class of cells that contain crystalline inclusions and are involved in the melanization of pathogenic material in the hemolymph."" [GOC:bf, http://sdb.bio.purdue.edu/fly/gene/serpent3.htm]",11,91,5,11686,0.054945054945054944,0.45454545454545453,query_1,"['GO:0035168', 'GO:0042688']"
GO:BP,GO:0051253,negative regulation of RNA metabolic process,1.201565003432693e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",359,91,16,11686,0.17582417582417584,0.04456824512534819,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
GO:BP,GO:0048477,oogenesis,1.2551394415045251e-05,True,"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]",582,91,20,11686,0.21978021978021978,0.03436426116838488,query_1,"['GO:0007281', 'GO:0007292']"
GO:BP,GO:0022416,chaeta development,1.4872070984714484e-05,True,"""The process whose specific outcome is the progression of a chaeta over time, from its formation to the mature structure. A chaeta is a sensory multicellular cuticular outgrowth of a specifically differentiated cell."" [FBbt:00005177, GOC:bf, GOC:cjm, GOC:dos, GOC:isa_complete]",85,91,9,11686,0.0989010989010989,0.10588235294117647,query_1,['GO:0007423']
GO:BP,GO:0002376,immune system process,1.5712740163137464e-05,True,"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]",473,91,18,11686,0.1978021978021978,0.03805496828752643,query_1,['GO:0008150']
GO:BP,GO:0007167,enzyme-linked receptor protein signaling pathway,1.617200615984965e-05,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]",317,91,15,11686,0.16483516483516483,0.0473186119873817,query_1,['GO:0007166']
GO:BP,GO:0023052,signaling,1.7121878670422318e-05,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",1985,91,38,11686,0.4175824175824176,0.019143576826196475,query_1,['GO:0050789']
GO:BP,GO:0007281,germ cell development,1.801797154719395e-05,True,"""The process whose specific outcome is the progression of an immature germ cell over time, from its formation to the mature structure (gamete). A germ cell is any reproductive cell in a multicellular organism."" [GOC:go_curators]",721,91,22,11686,0.24175824175824176,0.030513176144244106,query_1,"['GO:0003006', 'GO:0007276', 'GO:0022412', 'GO:0048468']"
GO:BP,GO:0022414,reproductive process,1.951573945739811e-05,True,"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]",1470,91,32,11686,0.3516483516483517,0.021768707482993196,query_1,['GO:0008150']
GO:BP,GO:0046552,photoreceptor cell fate commitment,2.4713717696103074e-05,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a photoreceptor cell. A photoreceptor cell is a cell that responds to incident electromagnetic radiation. Different classes of photoreceptor have different spectral sensitivities and express different photosensitive pigments."" [GOC:mtg_sensu]",90,91,9,11686,0.0989010989010989,0.1,query_1,"['GO:0046530', 'GO:0048663']"
GO:BP,GO:0042387,plasmatocyte differentiation,2.616623544817298e-05,True,"""The process in which a hemocyte precursor cell acquires the characteristics of the phagocytic blood-cell type, the plasmatocyte. Plasmatocytes are a class of arthropod hemocytes important in the cellular defense response."" [PMID:11921077, PMID:8174791]",13,91,5,11686,0.054945054945054944,0.38461538461538464,query_1,['GO:0042386']
GO:BP,GO:0048813,dendrite morphogenesis,3.026847979664697e-05,True,"""The process in which the anatomical structures of a dendrite are generated and organized."" [GOC:aruk, GOC:bc, GOC:jl, ISBN:0198506732, PMID:22683681]",158,91,11,11686,0.12087912087912088,0.06962025316455696,query_1,"['GO:0016358', 'GO:0048667', 'GO:0048812']"
GO:BP,GO:0007165,signal transduction,3.556510043742823e-05,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",1766,91,35,11686,0.38461538461538464,0.019818799546998868,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']"
GO:BP,GO:0043170,macromolecule metabolic process,3.7305904074448195e-05,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",4666,91,62,11686,0.6813186813186813,0.013287612516073724,query_1,['GO:0008152']
GO:BP,GO:0002009,morphogenesis of an epithelium,3.7935426962069536e-05,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",338,91,15,11686,0.16483516483516483,0.04437869822485207,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0035295,tube development,4.118895343686481e-05,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",245,91,13,11686,0.14285714285714285,0.053061224489795916,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,4.589651249124446e-05,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",828,91,23,11686,0.25274725274725274,0.027777777777777776,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0002520,immune system development,4.67531751723302e-05,True,"""The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:add, GOC:dph]",69,91,8,11686,0.08791208791208792,0.11594202898550725,query_1,"['GO:0002376', 'GO:0048731']"
GO:BP,GO:0048534,hematopoietic or lymphoid organ development,4.67531751723302e-05,True,"""The process whose specific outcome is the progression of any organ involved in hematopoiesis (also known as hemopoiesis) or lymphoid cell activation over time, from its formation to the mature structure. Such development includes differentiation of resident cell types (stromal cells) and of migratory cell types dependent on the unique microenvironment afforded by the organ for their proper differentiation."" [GOC:add, GOC:rl, ISBN:0781735149]",69,91,8,11686,0.08791208791208792,0.11594202898550725,query_1,"['GO:0002520', 'GO:0048513']"
GO:BP,GO:0048542,lymph gland development,4.67531751723302e-05,True,"""The process whose specific outcome is the progression of the lymph gland over time, from its formation to the mature structure. The lymph gland is one of the sites of hemocyte differentiation. It consists of three to six bilaterally paired lobes that are attached to the cardioblasts during larval stages, and it degenerates during pupal stages."" [GOC:mtg_sensu, GOC:rc]",69,91,8,11686,0.08791208791208792,0.11594202898550725,query_1,"['GO:0048534', 'GO:0048732']"
GO:BP,GO:0010631,epithelial cell migration,4.7374676097838296e-05,True,"""The orderly movement of an epithelial cell from one site to another, often during the development of a multicellular organism."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:tb]",165,91,11,11686,0.12087912087912088,0.06666666666666667,query_1,"['GO:0001667', 'GO:0090132']"
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,4.908597202428155e-05,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",397,91,16,11686,0.17582417582417584,0.04030226700251889,query_1,"['GO:0006139', 'GO:0009892', 'GO:0019219']"
GO:BP,GO:0007424,open tracheal system development,4.9841008207421084e-05,True,"""The process whose specific outcome is the progression of an open tracheal system over time, from its formation to the mature structure. An open tracheal system is a respiratory system, a branched network of epithelial tubes that supplies oxygen to target tissues via spiracles. An example of this is found in Drosophila melanogaster."" [GOC:mtg_sensu, PMID:8625828]",249,91,13,11686,0.14285714285714285,0.05220883534136546,query_1,['GO:0060541']
GO:BP,GO:0090132,epithelium migration,5.041652864391443e-05,True,"""The process in which the population of cells that make up an epithelium undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]",166,91,11,11686,0.12087912087912088,0.06626506024096386,query_1,['GO:0090130']
GO:BP,GO:0035218,leg disc development,5.2341127176931854e-05,True,"""Progression of the leg imaginal disc over time, from its initial formation through to its metamorphosis to form adult structures including the leg, coxa and ventral thoracic pleura."" [GOC:bf, ISBN:0879694238]",98,91,9,11686,0.0989010989010989,0.09183673469387756,query_1,['GO:0007444']
GO:BP,GO:0040017,positive regulation of locomotion,5.2452473490899475e-05,True,"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",70,91,8,11686,0.08791208791208792,0.11428571428571428,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048518']"
TF,TF:M02323,Factor: Trl; motif: YYNCTCTCTN,5.3778574482130147e-05,True,Factor: Trl; motif: YYNCTCTCTN,1146,98,25,13981,0.25510204081632654,0.02181500872600349,query_1,['TF:M00000']
GO:BP,GO:0072001,renal system development,6.566491597925325e-05,True,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",72,91,8,11686,0.08791208791208792,0.1111111111111111,query_1,['GO:0048731']
GO:BP,GO:0048584,positive regulation of response to stimulus,7.114962171287979e-05,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",583,91,19,11686,0.2087912087912088,0.032590051457975985,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0060541,respiratory system development,7.557370239047764e-05,True,"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]",258,91,13,11686,0.14285714285714285,0.050387596899224806,query_1,['GO:0048731']
GO:BP,GO:0001708,cell fate specification,8.086758245437095e-05,True,"""The cellular developmental process involved in cell fate commitment in which the cell is designated to follow a developmental path, unless they receive extrinsic cues that direct an alternative fate."" [GOC:go_curators]",103,91,9,11686,0.0989010989010989,0.08737864077669903,query_1,"['GO:0045165', 'GO:0048869']"
GO:BP,GO:0048100,wing disc anterior/posterior pattern formation,8.718356855843927e-05,True,"""The establishment, maintenance and elaboration of the anterior/posterior axis of the wing disc, a precursor to the wing."" [GOC:jid, PMID:10625531]",16,91,5,11686,0.054945054945054944,0.3125,query_1,"['GO:0007448', 'GO:0035222']"
