source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0060429,epithelium development,8.282147138693426e-07,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",582,95,22,11686,0.23157894736842105,0.037800687285223365,query_1,['GO:0009888']
GO:BP,GO:0043170,macromolecule metabolic process,1.1164256619106771e-06,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",4666,95,67,11686,0.7052631578947368,0.0143591941705958,query_1,['GO:0008152']
GO:BP,GO:0048522,positive regulation of cellular process,1.817978416897353e-06,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1744,95,38,11686,0.4,0.021788990825688075,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,2.08005281200238e-06,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",397,95,18,11686,0.18947368421052632,0.04534005037783375,query_1,"['GO:0006139', 'GO:0009892', 'GO:0019219']"
GO:BP,GO:0048518,positive regulation of biological process,2.85172897702573e-06,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1856,95,39,11686,0.4105263157894737,0.02101293103448276,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0042127,regulation of cell population proliferation,3.4594250515864405e-06,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",229,95,14,11686,0.14736842105263157,0.0611353711790393,query_1,"['GO:0008283', 'GO:0050794']"
GO:BP,GO:0014016,neuroblast differentiation,4.042767745438814e-06,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuroblast. There are at least four stages through which the pluripotent cells of epiblast or blastula become neuroblasts."" [GOC:ef, ISBN:0878932585]",49,95,8,11686,0.08421052631578947,0.16326530612244897,query_1,"['GO:0030154', 'GO:0048699']"
GO:BP,GO:0007380,"specification of segmental identity, head",6.492934786360443e-06,True,"""The specification of the characteristic structures of the head segments following establishment of segment boundaries. Identity is considered to be the aggregate of characteristics by which a structure is recognized."" [ISBN:0878932437]",10,95,5,11686,0.05263157894736842,0.5,query_1,"['GO:0007379', 'GO:0035287']"
GO:BP,GO:0002009,morphogenesis of an epithelium,9.738088139574677e-06,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",338,95,16,11686,0.16842105263157894,0.047337278106508875,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0051254,positive regulation of RNA metabolic process,1.5665128312636456e-05,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",563,95,20,11686,0.21052631578947367,0.035523978685612786,query_1,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']"
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,1.878850580007588e-05,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",512,95,19,11686,0.2,0.037109375,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,1.878850580007588e-05,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",512,95,19,11686,0.2,0.037109375,query_1,"['GO:0010557', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
GO:BP,GO:0048729,tissue morphogenesis,2.46037635813138e-05,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",361,95,16,11686,0.16842105263157894,0.0443213296398892,query_1,"['GO:0009653', 'GO:0009888']"
GO:BP,GO:0008283,cell population proliferation,3.3437788342949757e-05,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",320,95,15,11686,0.15789473684210525,0.046875,query_1,['GO:0009987']
GO:BP,GO:0007417,central nervous system development,3.718408103651965e-05,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",276,95,14,11686,0.14736842105263157,0.050724637681159424,query_1,"['GO:0007399', 'GO:0048731']"
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,4.2726484489932904e-05,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",598,95,20,11686,0.21052631578947367,0.033444816053511704,query_1,"['GO:0006139', 'GO:0009893', 'GO:0019219']"
GO:BP,GO:0035295,tube development,6.959804765129169e-05,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",245,95,13,11686,0.1368421052631579,0.053061224489795916,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0072001,renal system development,9.209731723135317e-05,True,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",72,95,8,11686,0.08421052631578947,0.1111111111111111,query_1,['GO:0048731']
GO:BP,GO:0000902,cell morphogenesis,9.483426882721629e-05,True,"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]",567,95,19,11686,0.2,0.03350970017636684,query_1,['GO:0009653']
GO:BP,GO:0048666,neuron development,0.00017087370419514966,True,"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]",651,95,20,11686,0.21052631578947367,0.030721966205837174,query_1,"['GO:0030182', 'GO:0048468']"
GO:BP,GO:0035222,wing disc pattern formation,0.00017336927769932825,True,"""The process giving rise to the pattern of cell differentiation in the wing imaginal disc."" [GOC:bf]",78,95,8,11686,0.08421052631578947,0.10256410256410256,query_1,"['GO:0007447', 'GO:0035220']"
GO:BP,GO:0007447,imaginal disc pattern formation,0.00019221406159612524,True,"""The regionalization process that results in defined areas of the imaginal disc that will undergo specific cell differentaiton. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:dph, GOC:isa_complete, GOC:jid]",109,95,9,11686,0.09473684210526316,0.08256880733944955,query_1,"['GO:0003002', 'GO:0007444']"
GO:BP,GO:0044238,primary metabolic process,0.00020865869195697413,True,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators]",5464,95,69,11686,0.7263157894736842,0.012628111273792094,query_1,['GO:0008152']
GO:BP,GO:0014017,neuroblast fate commitment,0.0002295432946856898,True,"""The process in which the developmental fate of a cell becomes restricted such that it will differentiate into a neuroblast."" [GOC:ef, ISBN:0878932585]",34,95,6,11686,0.06315789473684211,0.17647058823529413,query_1,"['GO:0014016', 'GO:0045165']"
GO:BP,GO:0007494,midgut development,0.0002295432946856898,True,"""The process whose specific outcome is the progression of the midgut over time, from its formation to the mature structure. The midgut is the middle part of the alimentary canal from the stomach, or entrance of the bile duct, to, or including, the large intestine."" [GOC:jid, UBERON:0001045]",34,95,6,11686,0.06315789473684211,0.17647058823529413,query_1,['GO:0048565']
GO:BP,GO:0007420,brain development,0.00028266406612950965,True,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",114,95,9,11686,0.09473684210526316,0.07894736842105263,query_1,"['GO:0007417', 'GO:0048513', 'GO:0060322']"
GO:BP,GO:0035287,head segmentation,0.0002827444004776672,True,"""Partitioning the insect head anlage into a fixed number of segmental units. The number of segments composing the insect head has long been a subject of debate, but it is generally agreed that there are 6 or 7 segments. From anterior to posterior the head segments are the procephalic segments (labral, (ocular), antennal and intercalary) and the gnathal segments (mandibular, maxillary and labial)."" [PMID:10477305, PMID:7915837]",19,95,5,11686,0.05263157894736842,0.2631578947368421,query_1,"['GO:0007350', 'GO:0007389', 'GO:0060322']"
GO:BP,GO:0001752,compound eye photoreceptor fate commitment,0.00030975992417908623,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a compound eye photoreceptor cell. A photoreceptor cell is a cell that responds to incident electromagnetic radiation. Different classes of photoreceptor have different spectral sensitivities and express different photosensitive pigments."" [GOC:mtg_sensu]",84,95,8,11686,0.08421052631578947,0.09523809523809523,query_1,"['GO:0001751', 'GO:0042706']"
GO:BP,GO:0042706,eye photoreceptor cell fate commitment,0.00030975992417908623,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into an eye photoreceptor cell. A photoreceptor cell is a cell that responds to incident electromagnetic radiation. Different classes of photoreceptor have different spectral sensitivities and express different photosensitive pigments."" [GOC:mtg_sensu]",84,95,8,11686,0.08421052631578947,0.09523809523809523,query_1,"['GO:0001754', 'GO:0046552']"
GO:BP,GO:0045595,regulation of cell differentiation,0.0003264536862915457,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",280,95,13,11686,0.1368421052631579,0.04642857142857143,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.0003278518590522965,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",678,95,20,11686,0.21052631578947367,0.029498525073746312,query_1,"['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']"
GO:BP,GO:0046530,photoreceptor cell differentiation,0.0003292469013288086,True,"""The specialization of organization of a photoreceptor, a cell that responds to incident electromagnetic radiation, particularly visible light. An example of this process is found in Drosophila melanogaster."" [GOC:ai, ISBN:0198506732]",234,95,12,11686,0.12631578947368421,0.05128205128205128,query_1,['GO:0030182']
GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,0.00036073145745912005,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",236,95,12,11686,0.12631578947368421,0.05084745762711865,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.00039377530977446,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",890,95,23,11686,0.24210526315789474,0.025842696629213482,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,0.00043093714091256064,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",445,95,16,11686,0.16842105263157894,0.035955056179775284,query_1,"['GO:0000902', 'GO:0048666']"
GO:BP,GO:0048812,neuron projection morphogenesis,0.0005002359348869781,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",450,95,16,11686,0.16842105263157894,0.035555555555555556,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0046552,photoreceptor cell fate commitment,0.0005292701452799075,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a photoreceptor cell. A photoreceptor cell is a cell that responds to incident electromagnetic radiation. Different classes of photoreceptor have different spectral sensitivities and express different photosensitive pigments."" [GOC:mtg_sensu]",90,95,8,11686,0.08421052631578947,0.08888888888888889,query_1,"['GO:0046530', 'GO:0048663']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,0.0005306750257899449,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",452,95,16,11686,0.16842105263157894,0.035398230088495575,query_1,['GO:0048858']
GO:BP,GO:0009891,positive regulation of biosynthetic process,0.0005440533761300815,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",700,95,20,11686,0.21052631578947367,0.02857142857142857,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009893']"
GO:BP,GO:0007350,blastoderm segmentation,0.0005467079151119438,True,"""The hierarchical steps resulting in the progressive subdivision of the anterior/posterior axis of the embryo."" [http://fly.ebi.ac.uk/allied-data/lk/interactive-fly/aimain/1aahome.htm, ISBN:0879694238]",201,95,11,11686,0.11578947368421053,0.05472636815920398,query_1,"['GO:0009880', 'GO:0035282']"
GO:BP,GO:0048858,cell projection morphogenesis,0.0005627832002353495,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",454,95,16,11686,0.16842105263157894,0.03524229074889868,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
GO:BP,GO:0072002,Malpighian tubule development,0.0005969496970790361,True,"""The process whose specific outcome is the progression of the Malpighian tubule over time, from its formation to the mature structure. A Malpighian tubule is a fine, thin-walled excretory tubule in insects which leads into the posterior part of the gut."" [FBbt:00005786, GOC:mtg_kidney_jan10, PMID:19783135]",63,95,7,11686,0.07368421052631578,0.1111111111111111,query_1,"['GO:0048513', 'GO:0061326']"
GO:BP,GO:0061326,renal tubule development,0.0005969496970790361,True,"""The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]",63,95,7,11686,0.07368421052631578,0.1111111111111111,query_1,"['GO:0035295', 'GO:0060429', 'GO:0072001']"
GO:BP,GO:0007424,open tracheal system development,0.0006392967348348009,True,"""The process whose specific outcome is the progression of an open tracheal system over time, from its formation to the mature structure. An open tracheal system is a respiratory system, a branched network of epithelial tubes that supplies oxygen to target tissues via spiracles. An example of this is found in Drosophila melanogaster."" [GOC:mtg_sensu, PMID:8625828]",249,95,12,11686,0.12631578947368421,0.04819277108433735,query_1,['GO:0060541']
GO:BP,GO:0001751,compound eye photoreceptor cell differentiation,0.0007319911967106676,True,"""The process in which a relatively unspecialized cell acquires the specialized features of an eye photoreceptor cell."" [GOC:go_curators]",207,95,11,11686,0.11578947368421053,0.05314009661835749,query_1,"['GO:0001745', 'GO:0001754']"
GO:BP,GO:0008544,epidermis development,0.0007412992780698858,True,"""The process whose specific outcome is the progression of the epidermis over time, from its formation to the mature structure. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species."" [GOC:go_curators, UBERON:0001003]",65,95,7,11686,0.07368421052631578,0.1076923076923077,query_1,['GO:0009888']
GO:BP,GO:0001754,eye photoreceptor cell differentiation,0.0009266072166893472,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a photoreceptor cell, as found in the eye, the primary visual organ of most organisms."" [GOC:go_curators]",212,95,11,11686,0.11578947368421053,0.05188679245283019,query_1,"['GO:0046530', 'GO:0048592']"
GO:BP,GO:0060541,respiratory system development,0.0009309641289381804,True,"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]",258,95,12,11686,0.12631578947368421,0.046511627906976744,query_1,['GO:0048731']
GO:BP,GO:0035218,leg disc development,0.0010189173973580217,True,"""Progression of the leg imaginal disc over time, from its initial formation through to its metamorphosis to form adult structures including the leg, coxa and ventral thoracic pleura."" [GOC:bf, ISBN:0879694238]",98,95,8,11686,0.08421052631578947,0.08163265306122448,query_1,['GO:0007444']
GO:BP,GO:0009880,embryonic pattern specification,0.0010640966732706593,True,"""The process that results in the patterns of cell differentiation that will arise in an embryo."" [GOC:go_curators, ISBN:0521436125]",215,95,11,11686,0.11578947368421053,0.05116279069767442,query_1,"['GO:0007389', 'GO:0009790']"
GO:BP,GO:0060284,regulation of cell development,0.001168848514753985,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",174,95,10,11686,0.10526315789473684,0.05747126436781609,query_1,"['GO:0045595', 'GO:0048468']"
GO:BP,GO:0050767,regulation of neurogenesis,0.0011852365882409825,True,"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]",135,95,9,11686,0.09473684210526316,0.06666666666666667,query_1,"['GO:0022008', 'GO:0051960', 'GO:0060284']"
GO:BP,GO:0051960,regulation of nervous system development,0.0012192429058541718,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",218,95,11,11686,0.11578947368421053,0.05045871559633028,query_1,"['GO:0007399', 'GO:2000026']"
GO:BP,GO:0007507,heart development,0.0016026439836168984,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",104,95,8,11686,0.08421052631578947,0.07692307692307693,query_1,"['GO:0048513', 'GO:0072359']"
KEGG,KEGG:04391,Hippo signaling pathway - fly,0.0016275406145810133,True,Hippo signaling pathway - fly,56,27,5,3541,0.18518518518518517,0.08928571428571429,query_1,['KEGG:00000']
GO:BP,GO:0031175,neuron projection development,0.0017090046508366956,True,"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]",494,95,16,11686,0.16842105263157894,0.032388663967611336,query_1,"['GO:0048666', 'GO:0120036']"
GO:BP,GO:0072359,circulatory system development,0.0017233457052802683,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",105,95,8,11686,0.08421052631578947,0.0761904761904762,query_1,['GO:0048731']
GO:BP,GO:0008152,metabolic process,0.0020106476232449777,True,"""A cellular process consisting of the biochemical pathways by which a living organism transforms chemical substances. This includes including anabolism (biosynthetic process) and catabolism (catabolic process). Metabolic processes includes the transformation of small molecules, as well  macromolecular processes such as DNA repair and replication, protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",6138,95,72,11686,0.7578947368421053,0.011730205278592375,query_1,['GO:0009987']
GO:BP,GO:0048663,neuron fate commitment,0.0021329378370345833,True,"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron."" [GOC:dph]",108,95,8,11686,0.08421052631578947,0.07407407407407407,query_1,"['GO:0030182', 'GO:0045165']"
GO:BP,GO:0009893,positive regulation of metabolic process,0.0022094398968979536,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",983,95,23,11686,0.24210526315789474,0.023397761953204477,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']"
GO:BP,GO:2000026,regulation of multicellular organismal development,0.0022749566580088903,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",281,95,12,11686,0.12631578947368421,0.042704626334519574,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:BP,GO:0048565,digestive tract development,0.0024496942128468635,True,"""The process whose specific outcome is the progression of the digestive tract over time, from its formation to the mature structure. The digestive tract is the anatomical structure through which food passes and is processed."" [GOC:go_curators]",110,95,8,11686,0.08421052631578947,0.07272727272727272,query_1,"['GO:0035295', 'GO:0055123']"
GO:BP,GO:0055123,digestive system development,0.0024496942128468635,True,"""The process whose specific outcome is the progression of the digestive system over time, from its formation to the mature structure. The digestive system is the entire structure in which digestion takes place. Digestion is all of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:jid]",110,95,8,11686,0.08421052631578947,0.07272727272727272,query_1,['GO:0048731']
GO:BP,GO:0098609,cell-cell adhesion,0.0025479261168184194,True,"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]",148,95,9,11686,0.09473684210526316,0.060810810810810814,query_1,['GO:0007155']
TF,TF:M02323_1,Factor: Trl; motif: YYNCTCTCTN; match class: 1,0.0027967527206095633,True,Factor: Trl; motif: YYNCTCTCTN; match class: 1,432,99,13,13981,0.13131313131313133,0.03009259259259259,query_1,['TF:M02323']
GO:BP,GO:0061061,muscle structure development,0.0029831748191090175,True,"""The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms."" [GOC:dph]",239,95,11,11686,0.11578947368421053,0.04602510460251046,query_1,['GO:0048856']
GO:BP,GO:0007155,cell adhesion,0.0029831748191090175,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",239,95,11,11686,0.11578947368421053,0.04602510460251046,query_1,['GO:0009987']
GO:BP,GO:0030855,epithelial cell differentiation,0.0034879220039810725,True,"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]",346,95,13,11686,0.1368421052631579,0.03757225433526012,query_1,"['GO:0030154', 'GO:0060429']"
GO:BP,GO:0003006,developmental process involved in reproduction,0.003963385610511248,True,"""A developmental process in which a progressive change in the state of some part of an organism, germline or somatic, specifically contributes to its ability to form offspring."" [GOC:dph, GOC:isa_complete]",942,95,22,11686,0.23157894736842105,0.02335456475583864,query_1,"['GO:0022414', 'GO:0032502']"
GO:BP,GO:0050896,response to stimulus,0.006138662013422711,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3067,95,45,11686,0.47368421052631576,0.014672318226279752,query_1,['GO:0008150']
GO:BP,GO:0016043,cellular component organization,0.0064886916871656555,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",3178,95,46,11686,0.4842105263157895,0.0144745122718691,query_1,['GO:0071840']
GO:BP,GO:0051093,negative regulation of developmental process,0.0065832919102500175,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",211,95,10,11686,0.10526315789473684,0.04739336492890995,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
GO:BP,GO:0007164,establishment of tissue polarity,0.00900097321095089,True,"""Coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates."" [GOC:jid]",94,95,7,11686,0.07368421052631578,0.07446808510638298,query_1,['GO:0009653']
GO:BP,GO:0001736,establishment of planar polarity,0.00900097321095089,True,"""Coordinated organization of groups of cells in the plane of an epithelium, such that they all orient to similar coordinates."" [GOC:dph]",94,95,7,11686,0.07368421052631578,0.07446808510638298,query_1,"['GO:0001738', 'GO:0007164']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,0.00900097321095089,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",94,95,7,11686,0.07368421052631578,0.07446808510638298,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:BP,GO:0051241,negative regulation of multicellular organismal process,0.010001082536317308,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",175,95,9,11686,0.09473684210526316,0.05142857142857143,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']"
GO:BP,GO:0007411,axon guidance,0.010951259467079269,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",274,95,11,11686,0.11578947368421053,0.040145985401459854,query_1,"['GO:0007409', 'GO:0097485']"
GO:BP,GO:0097485,neuron projection guidance,0.014333103507192173,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",282,95,11,11686,0.11578947368421053,0.03900709219858156,query_1,"['GO:0031175', 'GO:0048812']"
GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,0.01450443969117934,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",395,95,13,11686,0.1368421052631579,0.03291139240506329,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045893']"
GO:BP,GO:0048585,negative regulation of response to stimulus,0.014980537089667055,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",457,95,14,11686,0.14736842105263157,0.030634573304157548,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0048598,embryonic morphogenesis,0.01747862914824718,True,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",236,95,10,11686,0.10526315789473684,0.0423728813559322,query_1,"['GO:0009653', 'GO:0009790']"
GO:BP,GO:0001738,morphogenesis of a polarized epithelium,0.017488636487084385,True,"""The morphogenetic process in which the anatomical structures of a polarized epithelium are generated and organized. A polarized epithelium is an epithelium where the epithelial sheet is oriented with respect to the planar axis."" [GOC:dph]",104,95,7,11686,0.07368421052631578,0.0673076923076923,query_1,['GO:0002009']
GO:BP,GO:0120036,plasma membrane bounded cell projection organization,0.017872280473149132,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]",734,95,18,11686,0.18947368421052632,0.02452316076294278,query_1,['GO:0030030']
